activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,False,False,False,False,False,False,False,False,False,False,01Q,Regla de asignación,Reglas de asignación,False,False,False,AssignmentRule,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssignmentRule/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssignmentRule/describe'), ('sobject', '/services/data/v57.0/sobjects/AssignmentRule')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Kt,Ubicación asociada,Ubicaciones asociadas,True,False,True,AssociatedLocation,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AssociatedLocation/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AssociatedLocation/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AssociatedLocation/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AssociatedLocation/describe'), ('layouts', '/services/data/v57.0/sobjects/AssociatedLocation/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AssociatedLocation')])"
False,History,AssociatedLocation,False,False,False,False,False,False,False,False,False,False,,Historial de ubicación asociada,Historial de ubicación asociada,False,False,False,AssociatedLocationHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssociatedLocationHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssociatedLocationHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AssociatedLocationHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,707,Trabajo de Apex,Trabajos de Apex,False,False,False,AsyncApexJob,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AsyncApexJob/{ID}'), ('describe', '/services/data/v57.0/sobjects/AsyncApexJob/describe'), ('sobject', '/services/data/v57.0/sobjects/AsyncApexJob')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Xw,Async Operation Event,Async Operation Events,False,False,False,AsyncOperationEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AsyncOperationEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AsyncOperationEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AsyncOperationEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/AsyncOperationEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0YD,Async Operation Status,Async Operation Status,False,False,False,AsyncOperationStatus,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AsyncOperationStatus/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AsyncOperationStatus/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AsyncOperationStatus/describe'), ('sobject', '/services/data/v57.0/sobjects/AsyncOperationStatus')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Documento de contenido adjunto,Documentos de contenido adjuntos,False,False,False,AttachedContentDocument,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AttachedContentDocument/{ID}'), ('describe', '/services/data/v57.0/sobjects/AttachedContentDocument/describe'), ('sobject', '/services/data/v57.0/sobjects/AttachedContentDocument')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Nota,Notas,False,False,False,AttachedContentNote,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AttachedContentNote/{ID}'), ('describe', '/services/data/v57.0/sobjects/AttachedContentNote/describe'), ('sobject', '/services/data/v57.0/sobjects/AttachedContentNote')])"
False,,,True,False,False,False,True,False,False,False,False,False,00P,Archivo adjunto,Archivos adjuntos,False,False,False,Attachment,True,True,True,True,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Attachment/{ID}'), ('describe', '/services/data/v57.0/sobjects/Attachment/describe'), ('sobject', '/services/data/v57.0/sobjects/Attachment')])"
False,,,False,False,False,False,True,False,False,False,False,False,6Au,Audiencia,Audiencias,False,False,False,Audience,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Audience/{ID}'), ('describe', '/services/data/v57.0/sobjects/Audience/describe'), ('sobject', '/services/data/v57.0/sobjects/Audience')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ad,Definición de componente Lightning,Definiciones de componentes Lightning,False,False,False,AuraDefinition,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuraDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuraDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/AuraDefinition')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ab,Paquete de componente Aura,Paquetes de componentes Aura,False,False,False,AuraDefinitionBundle,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuraDefinitionBundle/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuraDefinitionBundle/describe'), ('sobject', '/services/data/v57.0/sobjects/AuraDefinitionBundle')])"
False,,,False,False,False,False,False,False,False,False,False,False,0ab,Información de AuraDefinitionBundle ,Informaciones de AuraDefinitionBundle ,False,False,False,AuraDefinitionBundleInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuraDefinitionBundleInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuraDefinitionBundleInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/AuraDefinitionBundleInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,0ad,Información de AuraDefinition ,Informaciones de AuraDefinition ,False,False,False,AuraDefinitionInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuraDefinitionInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuraDefinitionInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/AuraDefinitionInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,07T,Configuración de autenticación,Configuraciones de autenticación,False,False,False,AuthConfig,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthConfig/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthConfig/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthConfig')])"
False,,,False,False,False,False,False,False,False,False,False,False,07U,Proveedor de autorización de la configuración de autenticación,Proveedores de autorización de la configuración de autenticación,False,False,False,AuthConfigProviders,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthConfigProviders/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthConfigProviders/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthConfigProviders')])"
False,,,True,False,False,False,True,False,False,False,False,False,0SO,Proveedor de autorización,Proveedores de autorización,False,False,False,AuthProvider,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthProvider/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthProvider/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthProvider')])"
False,,,False,False,False,False,True,False,False,False,False,False,0Ak,Autenticar sesión,Autenticar sesiones,False,False,False,AuthSession,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthSession/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthSession/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthSession')])"
False,,,True,False,False,False,True,False,False,False,False,False,0cI,Formulario de autorización,Formularios de autorización,True,False,True,AuthorizationForm,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationForm/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationForm/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationForm/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationForm')])"
False,,,True,False,False,False,True,False,False,False,False,False,0cK,Consentimiento de formulario de autorización,Consentimientos de formularios de autorización,True,False,True,AuthorizationFormConsent,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsent/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationFormConsent/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsent')])"
False,ChangeEvent,AuthorizationFormConsent,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Consentimiento de formulario de autorización,Evento de cambio de Consentimiento de formulario de autorización,False,False,False,AuthorizationFormConsentChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent')])"
False,History,AuthorizationFormConsent,False,False,False,False,False,False,False,False,False,False,,Historial de Consentimiento de formulario de autorización,Historial de Consentimiento de formulario de autorización,False,False,False,AuthorizationFormConsentHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory')])"
False,Share,AuthorizationFormConsent,True,False,False,False,True,False,False,False,False,False,,Compartir Consentimiento de formulario de autorización,Compartir Consentimiento de formulario de autorización,False,False,False,AuthorizationFormConsentShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsentShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsentShare/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsentShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0cM,Uso de datos de formulario de autorización,Usos de datos de formularios de autorización,True,False,True,AuthorizationFormDataUse,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormDataUse')])"
False,History,AuthorizationFormDataUse,False,False,False,False,False,False,False,False,False,False,,Historial de Uso de datos de formulario de autorización,Historial de Uso de datos de formulario de autorización,False,False,False,AuthorizationFormDataUseHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormDataUseHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormDataUseHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormDataUseHistory')])"
False,Share,AuthorizationFormDataUse,True,False,False,False,True,False,False,False,False,False,,Compartir Uso de datos de formulario de autorización,Compartir Uso de datos de formulario de autorización,False,False,False,AuthorizationFormDataUseShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormDataUseShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormDataUseShare/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormDataUseShare')])"
False,History,AuthorizationForm,False,False,False,False,False,False,False,False,False,False,,Historial de Formulario de autorización,Historial de Formulario de autorización,False,False,False,AuthorizationFormHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormHistory')])"
False,Share,AuthorizationForm,True,False,False,False,True,False,False,False,False,False,,Compartir Formulario de autorización,Compartir Formulario de autorización,False,False,False,AuthorizationFormShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormShare/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0cN,Texto de formulario de autorización,Textos de formularios de autorización,True,False,True,AuthorizationFormText,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationFormText/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormText/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationFormText/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormText/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationFormText/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationFormText/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormText')])"
